,Question_ID,Question_Text,Reference_Answer_ID,Reference_Answer_Text,Student_Answer_ID,Student_Answer_Text,Student_Answer_Accuracy
4583,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.119.1,It has been a little different.,irrelevant
4584,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.172.1,"Clear, mixture 3 is clear.",partially_correct_incomplete
4585,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.176.1,He would observe that the water is not saturated yet because a mixture 4 it get saturated.,correct
4586,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.190.1,It would be a solution. One and 3 have either one spoon or 2 spoons of solid in their mixtures and they are still a solution.,partially_correct_incomplete
4587,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.219.1,He would observe nothing you need more spoons to make it saturated. Because mixture 3 has 3 spoons and it is not saturated.,correct
4588,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.234.1,He would observe the nothing will be at the bottom.,partially_correct_incomplete
4589,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.282.1,He would not observe anything because nothing happened to the other ones either.,partially_correct_incomplete
4590,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.366.1,It will dissolve in the cup.,partially_correct_incomplete
4591,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.388.1,"Clear and nothing on the bottom because one scoop and 100 milliliters of water has the same results and so does mixture 3, 3 spoons and 100 milliliters water.",correct
4592,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.390.1,"Clear, nothing on bottom because mixture one and 3 are that.",correct
4593,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.391.1,Clear with nothing on the bottom. Evidence Mixture 3 has more and is clear with nothing on the bottom and mix.,correct
4594,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.396.1,"I think that the mixture would be clear with nothing on the bottom, because both mixture one and 3 say that if mixture 3 is not saturated and has more material than 2, 2 would not be saturated either.",partially_correct_incomplete
4595,MX_11f,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. If Jim made Mixture 2 with 2 spoons of solid in 100 milliliters of water, what would he observe? What evidence do you have to support this?",MX_11f-a1,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",MX.11f.421.1,It would not have any particles at the bottom.,correct
